NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,x,y
2160012100.0,101,해여림유치원,0,126.824998,37.29381246
2160012400.0,103,속성변화점,0,126.8666187,37.29584703
2160013000.0,101,상록교,1,126.8595263,37.29682374
2160013700.0,103,속성변화점,0,126.8482692,37.29965721
2160015205.0,101,성안고등학교,0,126.8417392,37.30219332
2160017900.0,101,성안고사거리,1,126.8434325,37.30345368
2160018800.0,101,성안중사거리,0,126.847356,37.30462156
2160019502.0,101,사동1593,0,126.8454868,37.30545992
2160019600.0,101,의류타운사거리,1,126.8435874,37.30523181
2160020200.0,101,신성교회,0,126.8635557,37.3061235
2160021002.0,101,이동748,0,126.8456191,37.30720182
2160021400.0,101,한우일번가,0,126.8591644,37.30735425
2160023200.0,101,성보교회,0,126.8587717,37.3095215
2160023500.0,101,상상피플,1,126.8516288,37.30989846
2160025300.0,101,브로스컴퍼니,0,126.8490475,37.31328509
2160110400.0,102,송호고교사거리,0,126.8442142,37.3125084
2160110500.0,103,속성변화점,0,126.8438517,37.31408322
2160110900.0,101,이동766,0,126.8453891,37.31304168
2160111000.0,101,이동771,0,126.8480138,37.31290838
2160112700.0,101,사동1598,0,126.8448726,37.30444765
2170023200.0,101,NH농협은행,0,126.8170118,37.30901609
2170031000.0,103,속성변화점,0,126.8256374,37.31445362
2170033200.0,101,화정11교,1,126.8219346,37.31564728
2170107201.0,101,초지동765,0,126.817878,37.31345871
2170107303.0,101,초지동765,0,126.8180201,37.31522573
2170108502.0,101,고잔동794,0,126.8251757,37.31377781
2170139200.0,101,고잔동796,0,126.8248034,37.31460805
2170140500.0,101,초지동767,0,126.8190414,37.31481632
2170145901.0,101,치항병원,0,126.8305261,37.31791344
2160119201.0,101,자이꿈어린이집,0,126.8324856,37.28277904
2160005500.0,101,이익선생묘삼거리,0,126.8584479,37.31607556
2160026900.0,101,홈플러스삼거리,0,126.8493017,37.3184024
2160027400.0,101,스타프라자사거리,1,126.8454251,37.32037399
2170139400.0,101,고잔동793,0,126.8225661,37.31473302
2160026100.0,101,이동614-27,1,126.8490583,37.314984
2160015206.0,101,사동1621,0,126.839331,37.30208948
2160009200.0,101,제자들교회,0,126.8638567,37.28697756
2160009400.0,101,동산고교삼거리,1,126.8569444,37.28796937
2160013200.0,101,감골교회,0,126.8435773,37.29712687
2160014100.0,101,안산대리구청,1,126.8436174,37.30007765
2160016100.0,104,용신고가차도,0,126.8608845,37.30177903
2160016700.0,101,한양대입구교차로,1,126.8432997,37.3023769
2160019800.0,101,임시도로삼거리,1,126.8560098,37.30541896
2160020500.0,101,건국우유대리점상록구전체,0,126.860022,37.30649562
2160020802.0,101,이동736,1,126.8504967,37.30771066
2160021700.0,101,RICHSMOOTHIE,0,126.8563163,37.30765596
2160021800.0,101,트루바,0,126.8475827,37.30772287
2160021801.0,101,이동734,0,126.8503739,37.30911505
2160022300.0,103,속성변화점,0,126.8423775,37.30813196
2160024700.0,101,붉은섬공원교차로,1,126.8499499,37.31191196
2160025100.0,103,속성변화점,0,126.8636058,37.31279853
2160025302.0,101,이동765,1,126.8485941,37.31370476
2160110200.0,101,이동764,0,126.8431518,37.3133833
2160113300.0,101,사동1627,0,126.847064,37.30575087
2170023700.0,103,속성변화점,0,126.8386857,37.30928646
2170028603.0,101,법원사거리,1,126.82789,37.31260026
2170107200.0,101,대흥빌딩,0,126.8178515,37.31314878
2170107302.0,101,초지동765,0,126.8180475,37.31555887
2170108600.0,101,대덕프라자,0,126.8256732,37.31484322
2170141000.0,101,초지동761,0,126.8170166,37.31527459
2170144100.0,101,고잔동820,0,126.8319403,37.30838381
2160005400.0,101,단원미술관사거리,1,126.8491397,37.31598093
2160037800.0,101,안산하늘빛교회,0,126.8478023,37.29661043
2160000900.0,101,도화추어탕,1,126.8636968,37.28363134
2160008601.0,101,초당초등학교,0,126.8510352,37.28482823
2160009100.0,101,다보사,0,126.8661714,37.28690543
2160010401.0,101,본오동1001,0,126.8607361,37.29034247
2160012200.0,103,속성변화점,0,126.8665272,37.29408078
2160012800.0,101,반월중앙감리교회,0,126.8666657,37.29664256
2160020800.0,101,굿모닝오피스텔교차로,1,126.8475335,37.30676993
2160021802.0,101,이동734,0,126.8495736,37.30861544
2160022801.0,101,이동748,0,126.8453872,37.30880482
2160024500.0,101,안산8교,0,126.8427133,37.31180503
2160111500.0,101,이동742,0,126.8454766,37.30991704
2160111600.0,101,이동746,0,126.8467765,37.30909215
2160112900.0,101,의류타운사거리,0,126.8438393,37.30412604
2160113400.0,101,사동1594,0,126.8459391,37.30581752
2160114800.0,102,사동1345-3,0,126.848489,37.29119422
2170015500.0,101,호수공원사거리,1,126.8294822,37.30445621
2170021100.0,101,고잔공원삼거리,1,126.8250321,37.30798071
2170024103.0,101,고잔동826,0,126.8310403,37.3096911
2170028503.0,101,문화광장사거리,1,126.8313151,37.31241402
2170029700.0,101,화정12교사거리,1,126.8204143,37.31300784
2170032400.0,101,지디스타일안산점,1,126.8275902,37.31535559
2170107400.0,101,성재빌딩,1,126.8180723,37.31586816
2170139900.0,101,초지동766,0,126.8190914,37.31550791
2170140900.0,101,초지동766,0,126.8202419,37.31475839
2170141200.0,101,초지동761,0,126.8169791,37.31492463
2170143200.0,101,고잔동818,0,126.8314528,37.31433312
2170145000.0,101,고잔동842,0,126.8404645,37.31222482
2170025400.0,101,화정14교,0,126.821475,37.3102019
2160118501.0,101,버스정류장,0,126.8588585,37.30505826
2160010500.0,101,사리역,1,126.8577732,37.29043768
2160012500.0,101,안산신생교회,0,126.8520396,37.29603506
2160019300.0,101,성안중사거리,0,126.8473964,37.30511065
2160020103.0,101,사동1602,0,126.8513862,37.30682392
2160022600.0,101,안산은혜교회,0,126.8476694,37.30866996
2160110300.0,101,이동761,0,126.8443017,37.31334164
2160113500.0,101,사동1627,0,126.8459264,37.30543954
2170015400.0,101,고잔동850,0,126.8321869,37.30430543
2170015800.0,101,한국비즈넷,0,126.8265682,37.30461859
2170020101.0,101,고잔동826,0,126.83253,37.30836072
2170023300.0,101,9단지삼거리,0,126.8413639,37.30914459
2170025100.0,101,호수파출소앞교차로,0,126.8252213,37.3100044
2170025700.0,101,주공12단지교차로,0,126.8201899,37.31024915
2170028501.0,101,고잔동824,0,126.8330284,37.31425246
2170028300.0,101,송호초교사거리,1,126.8363547,37.31214146
2170028301.0,101,고잔동825,0,126.836439,37.31316097
2170107700.0,101,소망빌딩,0,126.8217843,37.31394889
2170140000.0,101,초지동760,0,126.8170416,37.31562455
2170140400.0,101,초지동769,0,126.8189915,37.31409974
2170143400.0,101,고잔동806,0,126.8277782,37.31139177
2160118401.0,101,한전사거리,1,126.8449653,37.31470108
2160005800.0,101,안산교,1,126.8434356,37.31626668
2160027500.0,101,안산2교,1,126.8413922,37.32057168
2160008900.0,101,그랑시티자이아파트,1,126.8266026,37.28575712
2160009201.0,101,갤럭시장사거리,0,126.8639075,37.288638
2160012300.0,101,푸르지오7차어린이집,1,126.8198651,37.29522237
2160013600.0,103,속성변화점,0,126.8487053,37.29912493
2160015201.0,101,성안고등학교,1,126.841993,37.30184794
2160025200.0,103,속성변화점,0,126.8580484,37.31301293
2160025600.0,101,푸른생화꽃백화점,1,126.8498253,37.31415559
2160087900.0,101,송산교,1,126.8227907,37.29026258
2160107200.0,101,이동620-3,0,126.86454,37.31097076
2160112500.0,103,속성변화점,0,126.847239,37.30780063
2170006101.0,101,고잔동562,0,126.8333518,37.31779171
2170017900.0,103,속성변화점,0,126.8323421,37.30613996
2170018102.0,101,초지동781,0,126.8169242,37.30790905
2170108100.0,101,안산광성교회,0,126.823382,37.3138683
2170140800.0,101,초지동780,0,126.8164292,37.30792543
2170142900.0,101,초지동행정복지센터,0,126.8165167,37.30900864
2170144300.0,101,고잔동835,0,126.8386147,37.31418318
2160118601.0,101,한전사거리,0,126.845012,37.3151802
2160000901.0,101,본오1동행정복지센터,0,126.8637761,37.2854108
2160001100.0,101,본오교회삼거리,1,126.8661024,37.28475143
2160005600.0,101,안산버스터미널,0,126.8463054,37.31613531
2160006200.0,101,성포동680,1,126.8556502,37.3184555
2160008600.0,103,속성변화점,0,126.8524094,37.28481184
2160017701.0,101,사동1212-5,1,126.8458883,37.30339528
2160018700.0,101,무지개어린이집,0,126.8499192,37.30454831
2160020300.0,101,임시도로사거리,1,126.857592,37.30637618
2160021001.0,101,이동748,0,126.8457095,37.30822654
2160022602.0,101,학현초등학교,1,126.8478273,37.31039268
2160113800.0,101,이동737,0,126.8491638,37.30632581
2160114000.0,101,이동735,0,126.8500387,37.30816727
2160114500.0,101,사동1614,0,126.8382648,37.3024512
2160115100.0,102,본오동1010,0,126.859688,37.28555327
2170019900.0,103,속성변화점,0,126.8268099,37.30728821
2170021700.0,101,화정15교사거리,1,126.8200226,37.30824059
2170037400.0,101,KB국민은행안산종합금융센터,0,126.8334579,37.31917425
2170107501.0,101,초지동768,0,126.8202153,37.31437741
2170139300.0,101,고잔동796,0,126.8243535,37.31462471
2170140200.0,101,초지동770,0,126.818904,37.31340815
2170141500.0,101,초지동764,0,126.8168791,37.31384975
2160025900.0,103,속성변화점,0,126.8665297,37.3145444
2170027602.0,101,고잔동825,1,126.8404502,37.3119198
2170028100.0,103,속성변화점,0,126.8390116,37.31199768
2160114100.0,101,사동1625,0,126.8406396,37.30175129
2160002101.0,101,사동1636,1,126.8272881,37.29429156
2160013900.0,101,안산향토사박물관,1,126.8481185,37.29984115
2160015000.0,101,크래프트홉스안산상록수점,0,126.8631862,37.30086053
2160015202.0,101,사동1621,0,126.8390002,37.30286111
2160016000.0,101,본오3동행정복지센터,1,126.8632759,37.30170509
2160018900.0,101,은혜침례교회,0,126.845429,37.30467059
2160020000.0,103,속성변화점,0,126.8416251,37.30558962
2160020700.0,101,고향마을삼거리,1,126.8547741,37.30670331
2160021200.0,101,안산제일교회교차로,1,126.8437398,37.30698071
2160021600.0,101,세븐일레븐안산일동제일점,0,126.8664915,37.30761475
2160022500.0,101,벧엘교회,0,126.8656026,37.30849687
2160023000.0,101,한대앞역삼거리,1,126.8525756,37.30903406
2160024000.0,101,일동사무소입구사거리,0,126.8660128,37.31090074
2160024400.0,101,송호고교사거리,1,126.8446683,37.31170734
2160111300.0,101,이동742,0,126.8454016,37.3091588
2160111400.0,101,이동742,0,126.8454391,37.30953375
2160113600.0,101,사동1594,0,126.8459766,37.30618414
2160114200.0,101,사동1613,0,126.8382148,37.30132633
2160114400.0,101,사동1614,0,126.8380273,37.30285115
2170018100.0,101,예빛교회,0,126.8167778,37.30621843
2170023900.0,101,6단지사거리,1,126.8361298,37.30942181
2170024100.0,101,신한은행고잔지점,0,126.8326354,37.30960674
2170024101.0,101,고잔동826,0,126.8327879,37.31140994
